avg_monthly_hrs,department,filed_complaint,last_evaluation,n_projects,recently_promoted,salary,satisfaction,status,tenure,employee_id
143.0,D00-IT,1.0,0.570114,4,,medium,0.88601,Employed,6.0,116261
190.0,D00-SS,,0.799439,4,,high,0.57008,Employed,6.0,101670
232.0,D00-AD,,0.766392,5,,low,0.872924,Employed,3.0,110927
228.0,D00-SS,,0.712507,5,,high,0.79098,Employed,2.0,119946
166.0,D00-SP,,,3,,low,0.766365,Employed,2.0,108595
146.0,D00-MT,,0.570819,2,,low,0.492472,Left,3.0,102379
245.0,-IT,,0.861803,5,,low,0.791127,Employed,3.0,110354
220.0,D00-SS,,0.59147,4,,medium,0.559973,Employed,3.0,105061
229.0,,,1.0,4,,medium,0.851943,Left,6.0,104625
202.0,D00-SS,,0.910092,4,,medium,0.840967,Employed,2.0,108295
146.0,D00-SP,,0.725161,4,,low,0.359788,Employed,3.0,133622
271.0,D00-ENG,1.0,0.935397,3,,medium,0.54864,Employed,3.0,116352
191.0,D00-PD,,0.575061,3,,high,0.419122,Employed,3.0,100268
177.0,D00-ENG,,0.868877,3,,low,1.0,Employed,4.0,139863
169.0,D00-ENG,1.0,1.0,4,,low,1.0,Employed,3.0,118836
208.0,D00-FN,1.0,1.0,5,,low,0.715591,Employed,2.0,100296
171.0,D00-SS,1.0,0.931205,5,,low,0.55412,Employed,3.0,112766
213.0,D00-SS,,,3,,medium,0.580133,Employed,2.0,109173
187.0,D00-SP,,0.764124,2,,medium,1.0,Employed,3.0,115476
229.0,D00-SS,,0.900553,3,,low,0.942849,Employed,3.0,107172
155.0,D00-MN,,0.795757,3,,low,0.554308,Employed,2.0,109359
241.0,D00-SP,,0.530461,3,,low,0.755141,Employed,3.0,109242
267.0,D00-SS,,0.91781,6,,medium,0.551003,Employed,4.0,109043
185.0,D00-SS,,0.527153,4,,low,0.941477,Employed,2.0,116957
258.0,D00-SS,,0.982078,4,,medium,0.487582,Employed,3.0,110876
205.0,D00-SP,,0.865007,4,,low,0.543914,Employed,5.0,104296
202.0,D00-PD,,0.667352,4,,low,0.83015,Employed,3.0,111553
158.0,D00-ENG,,0.533616,3,,low,0.876577,Employed,3.0,119415
184.0,D00-MT,,,4,,low,0.583014,Employed,3.0,113790
159.0,,,0.694101,3,,low,0.556402,Employed,3.0,105087
166.0,D00-IT,,0.796802,3,,low,0.923566,Employed,2.0,111853
154.0,,,0.938456,5,,low,0.765289,Employed,4.0,145459
113.0,D00-SP,,0.463366,4,,low,0.363527,Employed,3.0,102979
281.0,,,0.521803,4,,medium,0.526936,Left,6.0,106036
235.0,D00-SS,,0.554733,3,,low,0.77695,Employed,2.0,105739
197.0,D00-ENG,,0.940373,3,,low,0.554531,Employed,3.0,115338
147.0,D00-SP,,0.50164,3,,low,0.986296,Employed,3.0,110547
155.0,D00-SP,,0.508392,2,,low,0.3312,Left,3.0,109540
243.0,D00-SS,,0.698761,5,,low,0.792005,Employed,3.0,117227
210.0,D00-MN,,0.890635,5,1.0,medium,0.229799,Employed,7.0,105460
264.0,D00-MN,,0.653537,3,,low,0.277531,Employed,4.0,101159
266.0,D00-IT,1.0,0.557538,4,,medium,0.663453,Employed,3.0,105732
146.0,D00-SP,,0.366485,2,,medium,0.433295,Employed,2.0,118575
140.0,D00-ENG,,0.523599,5,,medium,0.91154,Employed,3.0,102647
258.0,D00-SS,,,4,,medium,0.512982,Employed,2.0,109431
158.0,D00-SS,,,5,,low,0.755362,Employed,3.0,101776
114.0,D00-PD,,0.40554,6,,medium,0.34543,Employed,3.0,109754
215.0,D00-ENG,,0.560288,5,,low,0.734803,Employed,4.0,100863
159.0,D00-SS,,0.550047,4,,low,0.769825,Employed,3.0,133068
228.0,D00-SP,,1.0,4,,medium,0.912224,Left,5.0,103988
144.0,D00-SP,,0.52208,2,,low,0.46327,Left,3.0,102949
150.0,D00-SP,,,3,,low,0.847761,Employed,3.0,112731
223.0,D00-IT,,0.615063,4,,low,0.993,Employed,10.0,106147
135.0,D00-ENG,,0.883656,5,,medium,0.918445,Employed,3.0,119665
195.0,D00-SS,,0.679789,3,,high,0.736665,Employed,3.0,114627
206.0,D00-SS,,0.712407,3,,medium,0.577594,Employed,3.0,139568
239.0,D00-SS,,0.844733,4,,low,0.862607,Employed,3.0,114700
249.0,D00-SP,1.0,0.755848,3,,low,0.659624,Employed,2.0,108484
253.0,D00-ENG,1.0,1.0,4,,medium,0.969541,Left,5.0,110230
151.0,D00-PD,,0.894955,3,,medium,0.604207,Employed,3.0,107927
175.0,D00-SS,,0.53269,6,,low,0.88957,Employed,4.0,108952
230.0,D00-MN,,0.648887,3,,medium,0.617838,Employed,2.0,106456
268.0,D00-ENG,,0.937986,4,,medium,0.850901,Employed,3.0,134548
194.0,D00-IT,,0.517891,3,,high,0.559123,Employed,2.0,103784
217.0,D00-ENG,1.0,0.970521,5,,low,0.539695,Employed,2.0,105402
246.0,D00-SP,,0.863907,5,,medium,0.751867,Employed,2.0,101188
153.0,D00-SS,,0.442136,2,,low,0.360479,Left,3.0,117919
158.0,,,0.550417,2,,medium,0.369724,Employed,2.0,103815
146.0,D00-IT,,0.460587,2,,medium,0.343125,Left,3.0,112001
240.0,-IT,,0.981783,5,,medium,0.640241,Employed,5.0,110250
306.0,D00-ENG,,0.847931,6,,low,0.137472,Left,4.0,100877
178.0,,,0.70836,3,,medium,0.754021,Employed,2.0,117280
197.0,D00-ENG,,0.711363,4,1.0,low,0.90425,Employed,3.0,107747
240.0,D00-ENG,,0.425176,5,,medium,0.484675,Employed,2.0,113904
179.0,D00-SP,,0.542995,3,,low,0.112795,Employed,5.0,105650
142.0,-IT,,,2,,low,0.393128,Left,3.0,117546
137.0,D00-SP,,,3,,medium,1.0,Employed,3.0,102895
166.0,D00-SS,1.0,0.508087,4,,low,0.48866,Employed,4.0,117852
274.0,D00-IT,,0.905495,4,,low,0.858116,Left,5.0,117193
262.0,D00-IT,,0.430759,5,,medium,0.755893,Employed,7.0,132454
259.0,D00-PD,,0.947355,5,,low,0.769182,Left,6.0,109790
256.0,D00-SP,,0.407779,3,,medium,0.633255,Employed,6.0,109208
142.0,D00-SP,1.0,0.955323,4,,medium,0.601571,Employed,3.0,116223
286.0,D00-SS,1.0,0.493231,4,,low,0.206104,Employed,5.0,110264
218.0,D00-ENG,,0.851587,4,,medium,0.982186,Employed,4.0,119059
131.0,D00-SS,,0.422362,3,,medium,0.755397,Employed,3.0,110907
264.0,D00-IT,,0.832292,2,,medium,1.0,Employed,3.0,108950
256.0,D00-SP,,0.811362,5,,medium,0.503614,Employed,3.0,102964
257.0,D00-ENG,1.0,,4,,low,0.930248,Employed,3.0,119867
168.0,-IT,,0.866852,5,,medium,0.501141,Employed,3.0,106811
129.0,D00-PD,,0.55873,2,,low,0.410776,Left,3.0,102602
234.0,D00-SS,,0.89538,4,,low,0.794658,Left,5.0,107976
215.0,D00-SS,1.0,0.514866,2,,low,0.724584,Employed,2.0,109366
188.0,D00-MT,1.0,0.781551,4,,low,0.610907,Employed,3.0,104721
286.0,D00-SS,,0.667592,6,1.0,medium,0.139198,Employed,7.0,109432
266.0,D00-SS,,0.798282,2,,low,0.535237,Employed,2.0,111398
147.0,D00-SP,,0.47369,2,,medium,0.398721,Left,3.0,111068
253.0,-IT,,0.625083,4,,low,0.993322,Employed,3.0,113130
221.0,D00-ENG,,0.968134,5,,medium,0.863068,Left,5.0,112900
276.0,D00-IT,,0.493966,3,,low,0.973691,Employed,3.0,117881
174.0,D00-ENG,,0.536257,4,,low,0.668862,Employed,3.0,113223
133.0,D00-FN,,0.788178,4,,low,0.958219,Employed,2.0,109616
202.0,D00-SS,,0.899133,3,,medium,0.545914,Employed,2.0,119851
266.0,D00-SS,,0.771476,5,,low,0.180628,Employed,6.0,118257
200.0,D00-ENG,,0.858791,3,,medium,0.77416,Employed,4.0,117186
208.0,D00-ENG,,0.743728,4,,medium,0.716335,Employed,5.0,103329
170.0,D00-IT,,0.344034,3,,low,0.655945,Employed,6.0,110114
208.0,D00-FN,,0.592709,4,,medium,0.892725,Employed,3.0,105070
144.0,D00-FN,,0.472268,2,,low,0.460705,Left,3.0,107566
235.0,D00-SS,,0.548438,4,,medium,1.0,Employed,4.0,104893
251.0,D00-MT,,0.71538,4,,medium,0.58338,Employed,4.0,109639
145.0,D00-FN,,0.809748,6,,medium,0.708501,Employed,3.0,103729
185.0,D00-SP,,1.0,4,,low,0.276662,Employed,3.0,112829
222.0,D00-FN,,0.728114,5,,medium,0.986131,Employed,2.0,141960
280.0,,,0.565752,3,,medium,0.493396,Employed,2.0,105468
162.0,D00-ENG,1.0,0.714147,5,,medium,0.544542,Employed,3.0,104640
216.0,D00-ENG,,0.970651,3,,low,0.439919,Employed,2.0,108224
286.0,D00-IT,,0.850348,6,,medium,0.162264,Left,4.0,117915
154.0,D00-SS,1.0,,2,,low,0.429682,Left,3.0,111164
192.0,D00-PD,,0.886072,5,,high,0.191246,Employed,3.0,147961
173.0,D00-MT,,0.951846,4,,low,0.876348,Employed,3.0,117151
246.0,D00-MT,,0.591485,3,1.0,high,0.594166,Employed,2.0,110837
198.0,D00-MN,1.0,0.622353,3,,medium,0.669754,Employed,2.0,105645
137.0,D00-FN,,0.936004,3,,low,0.614074,Employed,3.0,119319
240.0,D00-SS,,0.90269,4,,medium,0.815361,Employed,3.0,104839
252.0,D00-SS,,0.859768,4,,high,1.0,Employed,2.0,118985
223.0,D00-ENG,,0.926837,3,,low,0.639759,Employed,2.0,113163
252.0,D00-IT,1.0,0.847137,4,,medium,0.677632,Employed,3.0,115173
243.0,D00-ENG,,0.509908,4,,low,0.692911,Employed,2.0,103558
199.0,D00-ENG,,0.505883,3,,medium,1.0,Employed,10.0,113741
135.0,D00-MN,,0.5094,3,,low,0.421042,Employed,2.0,109395
145.0,D00-FN,,0.459683,6,,low,0.746569,Employed,3.0,109498
246.0,D00-SS,,0.904404,4,,low,0.718617,Left,5.0,101431
228.0,D00-SP,,1.0,5,,low,0.74844,Left,5.0,111804
274.0,D00-ENG,1.0,0.607118,2,,high,0.293636,Employed,3.0,104671
130.0,D00-PD,1.0,0.561503,2,,low,0.445384,Left,3.0,112251
223.0,D00-PD,1.0,0.81196,5,,medium,0.753583,Left,5.0,102212
168.0,D00-SS,1.0,0.389627,3,,low,0.394052,Employed,3.0,105149
225.0,D00-SS,,0.596024,6,,low,0.291891,Employed,6.0,111189
265.0,D00-SP,1.0,0.777081,5,,high,0.534809,Employed,3.0,104861
155.0,D00-ENG,,0.89761,3,,medium,0.946145,Employed,3.0,103204
201.0,D00-SP,,0.721644,3,,low,0.981223,Employed,3.0,108461
242.0,D00-SS,,0.893123,3,,high,0.674773,Employed,10.0,118326
151.0,D00-PD,,,4,,medium,0.958541,Employed,3.0,101304
143.0,D00-ENG,,0.465362,2,,high,0.338598,Employed,3.0,105219
161.0,D00-SP,,0.929123,4,,low,0.766101,Employed,3.0,104264
191.0,D00-MN,,0.771003,3,,medium,0.121619,Employed,5.0,131744
188.0,D00-MT,1.0,1.0,4,,medium,0.219055,Employed,4.0,119469
214.0,D00-SS,,0.773824,4,,high,0.789126,Employed,3.0,111935
216.0,D00-SS,,0.52689,4,,medium,0.794362,Employed,3.0,111026
153.0,D00-ENG,,0.528478,3,,low,0.73035,Employed,3.0,118248
191.0,D00-SP,,0.95503,6,,low,0.218927,Employed,5.0,106888
213.0,D00-ENG,,,4,,low,0.912656,Employed,3.0,100254
139.0,D00-SS,,0.857581,3,,medium,0.94422,Employed,2.0,130263
231.0,D00-MT,,0.702942,5,1.0,medium,0.775749,Employed,3.0,117656
225.0,D00-MT,,0.464801,4,,medium,0.915443,Employed,3.0,114519
304.0,D00-FN,1.0,0.846308,6,,low,0.070725,Left,4.0,115556
220.0,D00-ENG,,0.74036,3,,medium,0.566703,Employed,3.0,115806
161.0,D00-SP,,0.542801,3,,medium,0.821443,Employed,3.0,108753
202.0,D00-SS,1.0,0.961675,4,,low,0.520846,Employed,3.0,114539
243.0,D00-ENG,,0.832006,3,1.0,medium,0.913002,Employed,2.0,106056
148.0,,1.0,0.691407,4,,low,0.786505,Employed,2.0,113389
199.0,D00-SP,,,4,,low,0.798451,Employed,3.0,109518
172.0,D00-SP,1.0,0.706165,3,,low,0.8624,Employed,3.0,136529
224.0,D00-SS,,0.797859,4,1.0,medium,0.76295,Employed,3.0,115321
137.0,D00-IT,,0.455849,3,,medium,0.788585,Employed,2.0,117796
242.0,D00-SS,,,3,,medium,0.890808,Employed,3.0,101932
217.0,D00-SS,,0.686431,4,,low,0.734481,Employed,3.0,101941
245.0,D00-MT,,0.667154,3,,medium,0.530787,Employed,4.0,102433
179.0,D00-SS,1.0,0.447722,3,,low,0.564677,Employed,2.0,118211
274.0,D00-ENG,,0.487714,4,,medium,0.84364,Employed,3.0,110781
162.0,D00-SS,1.0,0.955824,3,,medium,0.53412,Employed,3.0,112949
268.0,D00-SS,,0.658824,4,,low,0.779238,Employed,3.0,118617
192.0,D00-IT,,0.632707,4,,low,0.658035,Employed,4.0,101002
197.0,D00-ENG,,0.759114,3,,low,0.995106,Employed,3.0,111997
209.0,D00-ENG,,0.895179,4,,medium,0.773207,Employed,3.0,102432
157.0,D00-IT,,0.878199,5,,medium,0.556316,Employed,3.0,100149
156.0,D00-SS,,0.734375,3,,medium,0.962208,Employed,3.0,117083
259.0,D00-ENG,,,5,,medium,0.81672,Employed,2.0,104086
123.0,D00-SS,,0.600044,2,,medium,0.594177,Employed,2.0,118554
267.0,D00-SS,,0.992276,4,,medium,0.614172,Employed,3.0,115554
219.0,,1.0,0.715778,4,,medium,0.867908,Employed,2.0,115686
173.0,D00-MN,,0.485146,4,,low,1.0,Employed,3.0,109591
156.0,D00-SS,,0.726136,5,,low,0.916814,Employed,3.0,105120
248.0,D00-ENG,,,2,,low,0.828901,Employed,3.0,106061
127.0,D00-MT,,0.873037,2,,medium,0.376487,Employed,3.0,110061
156.0,D00-PD,,0.655416,3,,medium,0.756618,Employed,4.0,116556
215.0,D00-SS,1.0,0.617872,5,,medium,0.812845,Employed,2.0,113116
245.0,D00-SS,,0.817467,4,,medium,0.959413,Employed,4.0,108315
203.0,D00-SP,,0.57369,3,,medium,0.549545,Employed,4.0,112046
256.0,D00-SS,1.0,0.633423,3,,medium,0.291681,Employed,2.0,110802
278.0,D00-IT,,0.880078,7,,low,0.158417,Left,4.0,137902
252.0,D00-SS,1.0,0.539723,4,,medium,0.983477,Employed,3.0,102108
221.0,D00-IT,1.0,0.552367,3,,low,0.446655,Employed,3.0,119700
255.0,D00-SS,,0.751009,2,,low,0.860848,Employed,7.0,107644
273.0,D00-SS,,0.685788,4,,medium,0.741971,Employed,3.0,117154
139.0,,,0.743534,4,,medium,0.947497,Employed,3.0,108760
269.0,D00-SS,1.0,0.926867,2,,low,0.940977,Employed,4.0,119244
265.0,D00-SS,,0.619212,3,,low,0.62377,Employed,4.0,133799
208.0,D00-SS,,0.533158,3,,medium,0.758918,Employed,2.0,107134
231.0,D00-SS,,,4,,medium,0.467822,Employed,3.0,100370
265.0,D00-SP,,0.591324,4,,medium,0.553021,Employed,2.0,101543
264.0,D00-ENG,,0.71236,5,,medium,0.304864,Employed,3.0,114006
267.0,D00-MN,,0.873905,7,,medium,0.153182,Left,4.0,119148
194.0,D00-IT,1.0,0.491182,3,,low,0.669717,Employed,2.0,113470
249.0,D00-MT,,0.527907,3,,medium,0.702008,Employed,3.0,110410
162.0,D00-SP,,0.495726,3,,low,0.542712,Employed,3.0,143700
228.0,D00-ENG,,0.861841,4,,medium,0.451918,Employed,3.0,102580
186.0,D00-ENG,,,6,,low,0.35269,Employed,2.0,110590
150.0,D00-MN,,0.649933,4,,low,0.985669,Employed,2.0,117497
273.0,D00-SS,,0.488894,3,,medium,0.748572,Employed,3.0,103009
281.0,,,0.510781,4,,medium,0.570859,Left,6.0,109813
159.0,D00-ENG,,,5,,low,0.954708,Employed,3.0,113348
162.0,D00-MT,,,5,,high,0.725701,Employed,3.0,102525
184.0,D00-SS,,0.620581,4,,medium,0.938567,Employed,3.0,118482
150.0,D00-SS,,0.555735,2,,low,0.425595,Left,3.0,114223
143.0,,,0.794504,3,,low,0.603984,Employed,3.0,108693
198.0,D00-SS,,0.924947,4,,medium,0.625847,Employed,2.0,118333
201.0,D00-ENG,,0.931027,3,,medium,0.679543,Employed,3.0,103503
137.0,D00-SS,,0.56787,3,,medium,0.901544,Employed,2.0,107678
163.0,D00-MT,,0.630924,5,,medium,0.621823,Employed,4.0,119897
150.0,D00-SP,,0.469752,2,,low,0.475491,Left,3.0,119908
168.0,D00-SS,,0.728414,4,,high,0.802409,Employed,3.0,109867
243.0,D00-SS,1.0,1.0,3,,medium,0.675261,Employed,3.0,118843
140.0,D00-SS,,,3,,low,0.72679,Employed,3.0,108411
204.0,D00-MT,,0.664894,3,,low,0.670702,Employed,3.0,100858
173.0,D00-ENG,,,3,,low,0.266926,Employed,2.0,113273
242.0,D00-SS,,0.614283,4,,low,0.81375,Employed,2.0,103495
250.0,D00-IT,1.0,0.765125,3,,low,0.838721,Employed,3.0,114900
265.0,D00-SS,,0.963955,4,,low,0.612911,Employed,2.0,107100
160.0,D00-MT,,0.704217,3,,medium,0.668903,Employed,3.0,106179
222.0,D00-SS,,0.983886,5,1.0,medium,0.869829,Employed,3.0,118992
271.0,D00-ENG,,0.587848,4,,high,0.506441,Employed,3.0,110860
280.0,D00-MT,,0.354603,3,,low,0.374673,Employed,2.0,103179
212.0,D00-ENG,,0.988695,3,,medium,0.776156,Employed,3.0,107155
271.0,D00-MN,,0.791741,2,,low,0.803036,Employed,3.0,107471
245.0,D00-SS,,0.761501,5,,medium,0.842107,Employed,3.0,119224
271.0,D00-SS,,0.941263,4,1.0,medium,0.850831,Employed,4.0,102154
222.0,D00-SP,,0.759232,4,,medium,0.804981,Employed,3.0,118106
155.0,D00-MT,,,2,,low,0.451417,Left,3.0,107924
270.0,D00-IT,,,4,,low,0.579088,Employed,2.0,102025
149.0,D00-PD,,0.515114,3,,low,0.760347,Employed,10.0,101355
230.0,,,0.908734,3,,low,0.605861,Employed,2.0,111396
96.0,D00-SS,,0.948616,2,,high,0.122927,Employed,2.0,112240
178.0,D00-ENG,,,4,,medium,0.773793,Employed,3.0,109507
194.0,D00-SP,1.0,0.705558,5,,low,0.203723,Employed,5.0,112913
148.0,D00-SP,,0.784239,3,,low,0.63973,Employed,3.0,106212
134.0,,,0.465302,2,,medium,0.472801,Left,3.0,116372
256.0,D00-SP,,0.995522,4,,low,0.512399,Employed,3.0,112087
139.0,D00-ENG,,,4,,low,0.771817,Employed,3.0,119779
196.0,D00-ENG,,0.524079,6,,medium,0.218353,Employed,3.0,118165
249.0,D00-FN,,0.85348,2,,low,0.349608,Employed,3.0,117985
148.0,,,0.421133,2,,low,0.357175,Left,3.0,112339
251.0,D00-ENG,,0.854148,3,,low,0.496379,Employed,2.0,117130
191.0,D00-SP,1.0,0.868199,3,,medium,0.730501,Employed,3.0,104490
134.0,D00-SS,1.0,0.583877,4,,medium,0.968132,Employed,3.0,110701
261.0,D00-FN,,0.831401,3,1.0,low,0.551052,Employed,8.0,110384
219.0,D00-SS,,0.473773,3,,low,0.862121,Employed,3.0,109555
213.0,D00-PD,1.0,0.542955,4,,low,0.503986,Employed,4.0,108245
143.0,D00-ENG,,0.425382,2,,high,0.402679,Left,3.0,116021
226.0,D00-ENG,,0.496213,2,,low,0.417607,Employed,3.0,105336
183.0,D00-SP,,0.585018,4,,low,0.685711,Employed,4.0,116647
208.0,D00-ENG,,0.569836,5,,medium,0.751723,Employed,3.0,106527
149.0,D00-ENG,,0.730902,5,,medium,0.756296,Employed,2.0,103070
227.0,D00-SS,1.0,0.727028,5,,medium,0.67827,Employed,3.0,106232
202.0,D00-SP,,0.725504,4,,medium,0.807964,Employed,4.0,113082
243.0,D00-SP,,0.689463,5,,medium,0.638389,Employed,2.0,113440
177.0,D00-IT,1.0,,2,,medium,0.526596,Employed,3.0,103423
140.0,D00-AD,,0.816348,4,,low,0.620522,Employed,3.0,111857
135.0,,,0.868167,3,,medium,0.726313,Employed,2.0,109597
238.0,D00-SP,1.0,0.993368,4,,medium,0.927578,Employed,5.0,106450
273.0,D00-MN,,0.517212,3,,low,0.910411,Employed,6.0,112564
113.0,D00-SP,,0.688819,3,,low,0.411399,Employed,2.0,112521
255.0,D00-MT,1.0,0.561647,3,,low,0.955227,Employed,4.0,102219
257.0,D00-ENG,,0.83677,5,,low,0.847268,Employed,3.0,109532
275.0,D00-SS,,0.864351,5,,low,0.877577,Left,5.0,110139
243.0,D00-ENG,,,4,,low,0.575354,Employed,3.0,112503
110.0,D00-PD,,0.626602,3,,low,0.681382,Employed,3.0,100403
145.0,D00-PD,,0.809785,3,,low,0.629505,Employed,2.0,118858
253.0,D00-IT,,0.698655,4,,low,0.822263,Employed,3.0,111834
267.0,D00-IT,,,5,,low,0.909756,Employed,3.0,108291
171.0,D00-SS,,0.962638,4,,medium,0.478342,Employed,2.0,117263
232.0,D00-ENG,,0.669899,4,,high,0.704429,Employed,3.0,108894
226.0,D00-SP,,0.958674,5,,low,0.768706,Left,6.0,102257
265.0,D00-SS,,0.461251,3,,medium,0.722305,Employed,3.0,103530
166.0,D00-MN,1.0,0.960392,3,1.0,high,0.693679,Employed,3.0,114331
217.0,D00-SP,,,5,,medium,0.769071,Employed,2.0,105747
126.0,D00-TP,,,2,,low,,Employed,,101419
185.0,D00-FN,,0.722449,5,,medium,0.981186,Employed,3.0,112905
232.0,D00-SS,,0.931349,3,,medium,0.183331,Employed,5.0,101050
248.0,D00-SP,1.0,0.763484,5,,low,0.909672,Employed,8.0,100990
300.0,D00-AD,1.0,0.803563,6,,low,0.135978,Left,4.0,113377
173.0,D00-IT,,0.605441,3,,low,0.620601,Employed,3.0,102848
261.0,D00-SS,,0.540065,3,,low,0.70259,Employed,2.0,109436
201.0,D00-ENG,,0.92065,5,,low,0.289206,Employed,3.0,114794
265.0,D00-SP,,0.52819,4,,low,0.126817,Employed,6.0,114005
100.0,D00-ENG,1.0,1.0,3,,low,0.563564,Employed,4.0,109516
231.0,D00-ENG,,0.52869,4,,low,0.584036,Employed,3.0,145444
109.0,D00-PD,,0.564453,5,,low,0.216418,Employed,4.0,108874
265.0,D00-IT,,0.795236,4,,low,0.567445,Employed,2.0,119210
204.0,D00-AD,,0.740263,3,,medium,0.636213,Employed,3.0,118917
181.0,D00-PD,1.0,0.674894,3,,medium,0.547941,Employed,3.0,135206
247.0,D00-MN,,0.745228,4,,high,0.645717,Employed,10.0,105365
173.0,D00-SS,,0.754013,4,,medium,0.622466,Employed,2.0,101709
269.0,D00-MN,,0.577557,3,,low,0.822039,Employed,2.0,102901
246.0,D00-SS,,0.440998,4,,low,0.854976,Employed,3.0,113957
171.0,D00-SS,,0.62444,4,,low,0.662335,Employed,3.0,102287
127.0,D00-MT,,0.511306,2,,low,0.361122,Left,3.0,119033
223.0,D00-SS,1.0,0.834623,3,,low,0.886205,Employed,3.0,108885
260.0,D00-SS,1.0,0.602434,4,,low,0.680816,Employed,2.0,102426
216.0,D00-MT,,0.632663,4,,medium,0.812808,Employed,2.0,115510
223.0,D00-FN,,1.0,5,,low,0.747573,Left,5.0,102481
242.0,D00-IT,,0.837798,4,,low,0.829303,Employed,2.0,112064
176.0,D00-ENG,,0.800915,2,,low,0.527157,Employed,3.0,117158
144.0,D00-SP,,0.779326,2,,low,0.492963,Employed,4.0,109042
152.0,D00-ENG,,0.616433,3,,low,0.873139,Employed,6.0,106454
256.0,D00-MT,,0.767393,3,,low,0.96132,Employed,3.0,110855
67.0,D00-TP,,,2,,low,,Left,,115051
132.0,D00-SP,,0.380518,3,,medium,0.538937,Employed,4.0,101000
160.0,D00-ENG,,0.7439,6,,medium,0.0936611,Employed,5.0,113480
225.0,D00-SP,,0.708957,4,,low,0.223731,Employed,5.0,113184
196.0,D00-SS,1.0,0.500104,4,,low,0.707644,Employed,2.0,104972
158.0,D00-PD,,0.621415,4,,low,0.655193,Employed,3.0,104811
128.0,D00-SS,,0.476532,2,,low,0.443103,Left,3.0,111835
214.0,D00-SS,,0.594469,3,,low,0.523874,Employed,2.0,104354
126.0,D00-ENG,,0.997205,3,,low,0.726805,Employed,6.0,111794
274.0,D00-SS,1.0,,5,,medium,0.442683,Employed,2.0,113047
159.0,D00-PD,,,4,,low,0.844913,Employed,3.0,104571
158.0,D00-FN,1.0,,3,,high,0.949387,Employed,3.0,111470
249.0,,,,4,,low,0.776324,Employed,3.0,105981
233.0,D00-SS,,,4,,low,0.715227,Employed,2.0,105108
207.0,D00-SS,1.0,0.886929,3,,low,0.490587,Employed,4.0,111473
153.0,D00-ENG,,0.531863,3,,low,0.67316,Employed,3.0,105352
218.0,D00-ENG,,0.497253,4,,low,0.819815,Employed,2.0,100918
168.0,D00-ENG,,0.738078,2,,low,0.80065,Employed,2.0,111172
198.0,D00-PD,,0.675704,3,,medium,0.324151,Employed,2.0,113249
260.0,D00-MN,,0.751265,6,,medium,0.0911454,Employed,5.0,114936
236.0,D00-SS,,0.783299,5,,low,0.431261,Employed,2.0,112831
220.0,D00-ENG,,0.726018,3,,low,1.0,Employed,4.0,118901
165.0,D00-SP,,0.643411,4,,low,0.161554,Employed,5.0,100786
259.0,D00-SS,,0.574359,4,,low,0.513908,Employed,3.0,103853
269.0,D00-ENG,,0.508236,3,,low,0.46354,Employed,4.0,102180
275.0,D00-MT,,0.804439,4,,low,0.211153,Employed,5.0,115572
245.0,D00-SP,,0.620825,3,,low,0.501045,Employed,4.0,101958
282.0,D00-ENG,,0.795838,6,,medium,0.176466,Left,4.0,102391
152.0,D00-MN,,,3,1.0,medium,0.617245,Employed,2.0,119435
134.0,D00-SS,,0.713806,5,,low,0.755042,Employed,2.0,101184
114.0,D00-TP,,,1,,medium,,Employed,,105784
245.0,D00-SS,,0.517328,3,,medium,0.750471,Employed,3.0,113423
287.0,D00-ENG,,0.522253,5,,low,0.111523,Employed,4.0,101042
187.0,D00-MT,,0.697557,3,,low,0.782673,Employed,3.0,114351
164.0,D00-SS,,0.612593,3,,low,0.730168,Left,3.0,118831
236.0,D00-MT,,0.773392,4,,low,0.797875,Employed,3.0,114949
197.0,D00-SP,,0.585373,3,,high,0.593137,Employed,3.0,111363
171.0,D00-ENG,,0.421358,6,,low,0.397278,Employed,2.0,118370
131.0,D00-MT,,,2,,medium,0.421949,Left,3.0,105396
247.0,D00-SP,,0.885791,4,,medium,0.702912,Left,5.0,112820
150.0,D00-PD,,0.903264,4,,low,0.833503,Left,4.0,116448
131.0,D00-MT,,0.480343,2,,medium,0.385684,Left,3.0,113364
273.0,D00-ENG,,1.0,2,,low,0.927938,Employed,4.0,104767
191.0,D00-MN,,0.379582,5,,medium,0.253877,Employed,5.0,105765
138.0,D00-SS,1.0,0.480567,3,,low,0.744082,Employed,2.0,102717
163.0,D00-SS,,0.710404,3,,high,0.811527,Employed,2.0,118522
203.0,D00-SP,,0.912935,3,,medium,0.607047,Employed,10.0,101022
200.0,D00-ENG,,0.917301,3,,high,0.618693,Employed,3.0,108912
235.0,D00-PD,,0.570541,5,,low,0.53277,Employed,3.0,110496
152.0,D00-IT,,0.433164,2,,low,0.351919,Left,3.0,110286
121.0,D00-SS,1.0,0.61224,3,,low,0.827614,Employed,3.0,105712
279.0,,,0.892096,3,,medium,0.829599,Employed,6.0,118787
149.0,D00-ENG,,0.470072,2,,medium,0.445849,Left,3.0,118374
224.0,D00-SP,,0.891693,3,,low,0.612906,Employed,3.0,142087
232.0,D00-SS,1.0,1.0,2,,low,0.752043,Employed,6.0,112376
135.0,D00-SS,1.0,0.609388,4,,medium,0.609776,Employed,2.0,114328
163.0,D00-ENG,,0.610718,4,,low,0.64233,Employed,3.0,108999
